    0.41881E+00    0.39141E+03
    0.42727E+00    0.38136E+03
    0.43590E+00    0.37153E+03
    0.44471E+00    0.36180E+03
    0.45369E+00    0.35224E+03
    0.46286E+00    0.34297E+03
    0.47221E+00    0.33410E+03
    0.48174E+00    0.32566E+03
    0.49148E+00    0.31752E+03
    0.50141E+00    0.30960E+03
    0.51153E+00    0.30187E+03
    0.52187E+00    0.29433E+03
    0.53241E+00    0.28705E+03
    0.54317E+00    0.28005E+03
    0.55414E+00    0.27328E+03
    0.56533E+00    0.26671E+03
    0.57675E+00    0.26032E+03
    0.58840E+00    0.25411E+03
    0.60029E+00    0.24809E+03
    0.61242E+00    0.24227E+03
    0.62479E+00    0.23662E+03
    0.63741E+00    0.23112E+03
    0.65029E+00    0.22578E+03
    0.66342E+00    0.22060E+03
    0.67683E+00    0.21556E+03
    0.69050E+00    0.21066E+03
    0.70445E+00    0.20590E+03
    0.71868E+00    0.20126E+03
    0.73320E+00    0.19675E+03
    0.74801E+00    0.19236E+03
    0.76312E+00    0.18809E+03
    0.77854E+00    0.18392E+03
    0.79426E+00    0.17986E+03
    0.81031E+00    0.17589E+03
    0.82668E+00    0.17203E+03
    0.84338E+00    0.16826E+03
    0.86041E+00    0.16458E+03
    0.87780E+00    0.16098E+03
    0.89553E+00    0.15747E+03
    0.91362E+00    0.15404E+03
    0.93208E+00    0.15069E+03
    0.95091E+00    0.14740E+03
    0.97011E+00    0.14419E+03
    0.98971E+00    0.14105E+03
    0.10097E+01    0.13797E+03
    0.10301E+01    0.13496E+03
    0.10509E+01    0.13201E+03
    0.10721E+01    0.12911E+03
    0.10938E+01    0.12628E+03
    0.11159E+01    0.12350E+03
    0.11384E+01    0.12077E+03
    0.11614E+01    0.11809E+03
    0.11849E+01    0.11546E+03
    0.12088E+01    0.11288E+03
    0.12333E+01    0.11035E+03
    0.12582E+01    0.10786E+03
    0.12836E+01    0.10542E+03
    0.13095E+01    0.10301E+03
    0.13360E+01    0.10065E+03
    0.13630E+01    0.98334E+02
    0.13905E+01    0.96054E+02
    0.14186E+01    0.93812E+02
    0.14472E+01    0.91608E+02
    0.14765E+01    0.89440E+02
    0.15063E+01    0.87308E+02
    0.15367E+01    0.85212E+02
    0.15678E+01    0.83149E+02
    0.15994E+01    0.81121E+02
    0.16318E+01    0.79126E+02
    0.16647E+01    0.77165E+02
    0.16984E+01    0.75235E+02
    0.17327E+01    0.73337E+02
    0.17677E+01    0.71470E+02
    0.18034E+01    0.69635E+02
    0.18398E+01    0.67830E+02
    0.18770E+01    0.66056E+02
    0.19149E+01    0.64312E+02
    0.19536E+01    0.62597E+02
    0.19930E+01    0.60912E+02
    0.20333E+01    0.59257E+02
    0.20744E+01    0.57630E+02
    0.21163E+01    0.56033E+02
    0.21590E+01    0.54464E+02
    0.22026E+01    0.52924E+02
    0.22471E+01    0.51412E+02
    0.22925E+01    0.49928E+02
    0.23388E+01    0.48473E+02
    0.23861E+01    0.47046E+02
    0.24343E+01    0.45646E+02
    0.24835E+01    0.44274E+02
    0.25336E+01    0.42930E+02
    0.25848E+01    0.41614E+02
    0.26370E+01    0.40324E+02
    0.26903E+01    0.39062E+02
    0.27447E+01    0.37828E+02
    0.28001E+01    0.36620E+02
    0.28567E+01    0.35439E+02
    0.29144E+01    0.34284E+02
    0.29733E+01    0.33157E+02
    0.30333E+01    0.32055E+02
    0.30946E+01    0.30980E+02
    0.31571E+01    0.29931E+02
    0.32209E+01    0.28908E+02
    0.32860E+01    0.27910E+02
    0.33523E+01    0.26938E+02
    0.34201E+01    0.25991E+02
    0.34892E+01    0.25069E+02
    0.35596E+01    0.24172E+02
    0.36316E+01    0.23299E+02
    0.37049E+01    0.22451E+02
    0.37798E+01    0.21626E+02
    0.38561E+01    0.20825E+02
    0.39340E+01    0.20047E+02
    0.40135E+01    0.19292E+02
    0.40946E+01    0.18560E+02
    0.41773E+01    0.17850E+02
    0.42617E+01    0.17162E+02
    0.43478E+01    0.16495E+02
    0.44356E+01    0.15850E+02
    0.45252E+01    0.15225E+02
    0.46166E+01    0.14621E+02
    0.47099E+01    0.14036E+02
    0.48050E+01    0.13471E+02
    0.49021E+01    0.12926E+02
    0.50011E+01    0.12399E+02
    0.51021E+01    0.11890E+02
    0.52052E+01    0.11399E+02
    0.53104E+01    0.10926E+02
    0.54176E+01    0.10469E+02
    0.55271E+01    0.10029E+02
    0.56387E+01    0.96053E+01
    0.57526E+01    0.91971E+01
    0.58689E+01    0.88042E+01
    0.59874E+01    0.84261E+01
    0.61084E+01    0.80624E+01
    0.62318E+01    0.77127E+01
    0.63577E+01    0.73766E+01
    0.64861E+01    0.70535E+01
    0.66171E+01    0.67433E+01
    0.67508E+01    0.64453E+01
    0.68872E+01    0.61593E+01
    0.70263E+01    0.58848E+01
    0.71682E+01    0.56214E+01
    0.73130E+01    0.53689E+01
    0.74608E+01    0.51267E+01
    0.76115E+01    0.48946E+01
    0.77653E+01    0.46722E+01
    0.79221E+01    0.44592E+01
    0.80822E+01    0.42551E+01
    0.82454E+01    0.40597E+01
    0.84120E+01    0.38727E+01
    0.85819E+01    0.36938E+01
    0.87553E+01    0.35225E+01
    0.89322E+01    0.33588E+01
    0.91126E+01    0.32022E+01
    0.92967E+01    0.30524E+01
    0.94845E+01    0.29093E+01
    0.96761E+01    0.27725E+01
    0.98716E+01    0.26418E+01
    0.10071E+02    0.25169E+01
